-0.454,-0.449,2.663,-1.027
0.037,-0.307,-1.344,-1.387
0.497,0.252,0.328,-0.350
0.290,0.410,1.131,-0.007
0.464,-0.020,-3.569,-0.743
-0.260,0.530,-0.217,0.539
-0.082,1.513,-7.134,1.248
0.485,-0.382,2.559,-0.044
0.267,1.176,0.100,-0.610
0.924,-0.288,2.563,0.287
1.352,-0.732,0.471,0.203
1.838,1.192,0.382,2.214
-0.331,0.323,-2.223,-2.355
1.579,-0.386,-2.405,1.457
-0.006,0.166,-2.816,0.307
0.314,-0.693,-1.369,-0.707
2.084,-0.757,-4.138,-0.052
-0.371,-1.539,-5.034,-0.858
0.087,-0.420,1.286,0.593
0.027,1.749,0.614,1.489
0.856,0.783,1.074,-0.499
0.024,-0.027,2.170,-1.858
2.452,0.022,-1.952,-1.940
-0.708,-2.057,2.510,0.103
0.429,-1.576,-0.856,1.333
-0.538,-1.409,0.219,-2.101
-0.163,-0.193,0.051,-0.459
0.803,0.219,-3.716,-1.272
0.788,-0.769,-2.285,0.519
-1.008,0.390,-2.571,-0.240
-1.066,0.715,3.409,1.650
1.370,1.291,-2.056,0.177
-1.251,-1.967,-0.745,0.954
1.016,1.384,0.038,0.375
0.096,1.916,-4.920,0.867
0.168,0.643,-5.083,0.680
-1.479,-1.068,-4.153,-0.477
0.720,0.210,2.382,-0.940
-0.590,0.326,-0.801,-1.178
0.013,-0.068,1.567,-0.915
0.850,0.873,-1.289,1.021
-0.066,0.484,2.511,-1.070
-0.931,1.251,2.711,0.228
1.295,-1.114,-1.260,0.304
-0.163,0.700,-2.088,-0.542
1.228,1.505,1.776,0.334
1.064,-1.144,-5.508,0.090
1.358,-0.255,7.300,-0.579
-0.231,-0.651,-2.635,0.534
2.343,-2.290,-0.123,-2.025
1.486,-0.480,-0.173,-1.320
-0.561,1.525,2.294,-0.808
-0.208,0.066,-5.604,1.171
-2.423,0.021,-1.914,1.609
0.922,-1.055,0.892,-1.022
-0.974,-0.415,4.437,-0.045
0.416,-1.315,2.809,0.374
3.734,0.662,1.511,2.412
-1.937,-0.521,-7.341,0.174
0.732,-0.115,-1.782,1.275
0.613,1.715,-1.158,-1.200
-0.069,0.098,2.720,-0.797
-1.257,-0.346,3.388,-0.842
-0.363,-0.198,3.992,0.013
0.369,1.043,-5.929,-0.553
-1.076,-1.689,-2.980,0.548
1.003,-0.716,5.066,-0.649
-0.445,-0.736,1.753,-1.518
0.727,0.477,3.089,-1.032
-1.002,0.659,-0.540,-0.022
0.560,-0.585,2.660,-0.484
-1.131,-2.030,-0.267,0.283
-1.347,-0.986,2.482,0.167
-0.343,-1.037,0.225,0.116
-1.216,-0.729,-0.249,0.793
-0.332,1.443,0.688,-0.834
0.884,0.507,0.599,-0.590
-0.607,-0.120,-5.348,1.587
0.495,0.258,1.060,0.631
0.934,-0.906,-2.255,-0.468
2.010,-0.228,2.740,0.679
2.276,1.315,-1.303,1.506
0.238,1.155,0.133,-0.462
1.276,-0.308,-1.725,-1.186
0.348,-0.189,2.836,-0.333
-0.174,0.491,-1.215,-1.175
-0.538,0.189,1.326,0.196
1.455,-1.014,-4.288,0.028
-0.602,-0.726,2.293,0.984
-0.650,0.407,1.506,-1.694
1.893,-2.423,3.333,1.148
-1.239,-0.270,-1.541,-0.569
-0.417,1.199,-0.428,0.693
0.000,0.572,-0.667,-1.447
1.232,-0.351,-2.395,-1.530
-0.497,-0.660,0.462,0.018
-0.833,-1.353,-5.969,0.304
0.606,-1.980,0.052,-0.948
2.310,-0.836,-4.145,0.393
-1.649,-0.477,2.845,-1.787
0.322,0.061,0.237,0.948
-0.234,-1.105,-4.270,-0.062
0.716,1.002,-0.985,-3.651
-0.137,0.049,0.417,1.168
-0.567,0.505,4.491,-0.499
0.044,0.148,-1.187,0.559
0.094,-0.656,4.341,-0.351
1.459,-0.497,-3.598,1.425
-1.723,-0.264,-3.357,-1.569
-0.364,-1.776,-0.410,0.823
0.152,-0.263,-2.973,-0.840
-0.541,-0.389,0.267,1.583
-0.481,-0.641,2.374,-1.235
0.079,-1.486,-1.819,-0.762
-1.673,0.142,-0.744,1.100
0.970,-1.172,2.631,1.600
0.433,0.641,0.523,-1.729
-1.190,-0.827,-0.742,0.694
0.744,-0.344,-0.552,0.041
0.077,-0.602,-0.806,-0.480
0.469,-0.043,-0.668,0.347
-0.860,0.064,0.461,0.364
-1.476,-1.601,-2.069,0.515
1.321,1.910,1.179,0.260
0.024,0.333,1.014,-0.686
0.485,0.641,-0.848,-0.556
0.536,-0.115,-0.685,0.171
1.075,-1.461,0.605,-0.354
-0.005,-1.026,1.006,0.947
0.663,-0.371,-3.139,0.985
1.872,-0.749,-6.236,0.423
-1.517,0.457,0.292,1.021
0.498,1.655,2.557,-0.078
-1.617,0.678,0.327,0.769
0.171,1.201,1.966,-1.017
2.895,-0.752,-1.537,-0.925
0.276,-0.527,4.842,-0.174
0.229,-0.729,0.692,0.449
3.175,-1.166,1.065,-0.509
-0.550,-0.011,0.219,-1.113
0.243,0.723,-1.112,0.496
1.079,-0.678,4.532,2.565
-0.667,-0.356,-2.124,-0.499
-0.011,0.540,0.126,1.109
0.402,0.239,1.691,0.038
0.068,1.005,0.571,1.222
1.211,-1.475,3.544,-1.499
1.175,-1.498,-2.079,-0.539
-0.392,-1.106,0.084,0.054
-1.321,0.261,2.089,0.547
0.429,0.208,2.684,-1.825
1.528,-0.556,-0.325,-0.624
1.318,-0.721,-5.217,-0.768
-0.560,0.407,-4.942,-2.047
-0.331,0.181,0.792,-1.203
-0.718,0.038,-1.648,-0.358
-1.761,-0.773,3.920,-0.133
-0.922,-0.552,-3.998,-0.330
-0.270,0.906,1.889,1.395
-2.255,1.063,3.995,-0.134
0.157,-1.581,-2.142,0.918
0.146,0.366,-2.694,1.383
-1.192,-1.087,-0.029,-0.448
-0.785,0.209,-0.358,-0.843
-0.283,-0.107,-1.086,-1.342
0.143,-2.727,-2.565,-0.749
-0.004,1.532,-3.720,0.101
0.758,0.302,0.003,-0.102
0.515,1.630,-1.520,-0.937
1.455,1.231,0.344,-0.279
0.029,0.198,5.540,-0.467
-0.764,1.749,1.783,0.471
-0.486,2.334,2.369,-0.613
0.541,1.587,4.857,-0.437
-1.171,1.294,-1.977,-1.832
0.728,-0.011,1.525,-2.023
0.707,1.147,0.083,0.933
0.147,1.205,0.051,0.271
1.586,-0.868,-0.918,-0.165
1.236,0.309,2.897,1.473
-0.056,0.012,1.587,-0.433
-0.205,0.298,0.520,-1.572
1.319,1.846,3.183,-1.223
-0.933,-2.088,-3.721,3.166
-1.069,1.255,-0.493,0.263
0.240,0.746,1.793,-0.698
-0.322,-0.072,0.211,1.972
0.935,-0.113,-2.735,1.614
1.553,1.597,6.746,-0.534
0.668,-0.035,-2.142,-1.434
-1.159,1.147,1.465,-1.269
-1.208,-0.933,-0.671,-0.899
-1.998,-0.653,-2.180,0.076
0.907,1.670,1.403,-1.043
0.392,0.228,-2.062,-0.480
-0.818,1.191,2.477,-0.576
0.354,0.165,-4.217,0.528
0.060,1.177,1.509,0.561
1.516,0.345,1.766,0.803
0.274,0.590,1.418,1.335
-1.311,1.934,-1.531,-0.362
0.214,-1.176,-0.021,-1.276
-0.023,0.553,1.992,0.056
1.102,0.408,-1.810,0.350
-0.266,-1.883,2.761,-1.232
-0.114,0.824,1.293,0.946
0.524,-1.565,1.144,0.814
0.219,0.469,2.680,-1.478
1.634,-0.450,-4.978,1.173
-0.441,0.815,-0.308,-0.133
0.543,0.673,1.583,-0.770
-1.142,1.143,-0.667,0.106
0.307,0.072,-4.703,1.428
0.129,-0.479,-0.637,-1.073
0.165,0.249,-1.388,0.348
0.498,-0.121,2.482,-2.761
-0.516,0.447,2.154,0.239
0.785,0.223,-6.341,-0.236
1.613,-0.819,0.159,-1.945
-0.404,0.835,1.449,0.545
0.396,0.355,-2.171,0.590
0.268,0.181,5.300,0.348
1.516,-0.065,2.972,0.229
-0.838,-1.674,-1.251,-1.181
-0.805,-2.412,-2.510,0.636
-0.007,1.920,0.754,-0.455
-1.811,-1.321,10.193,-0.676
-1.800,-0.084,-1.477,-0.110
1.600,-0.647,-1.989,1.214
1.513,-0.498,-2.264,-1.526
0.563,-0.382,0.866,1.791
-0.325,0.026,2.736,-0.754
0.180,0.485,0.216,0.628
0.445,0.472,0.339,1.162
-0.941,0.200,0.292,0.628
1.472,-0.080,3.048,0.333
-0.367,-0.607,3.109,2.296
0.580,0.965,3.878,1.235
0.870,1.836,-2.162,-0.153
-0.025,0.441,6.275,-0.398
0.118,-0.153,1.121,-1.615
1.034,-0.332,1.157,-0.023
1.771,-1.571,-3.121,-0.738
2.425,0.068,-2.985,0.355
-1.255,0.153,-2.818,0.620
-0.197,0.423,2.383,-1.609
0.234,2.459,-1.258,0.049
-0.914,0.705,3.433,0.617
-2.062,-0.224,2.075,-0.095
-0.631,1.077,-1.700,0.436
0.032,0.273,-1.688,-0.520
-0.231,0.734,0.343,0.692
-1.572,-1.225,2.367,-0.597
-0.303,0.935,5.509,0.423
-1.709,-0.142,0.201,0.819
-0.730,-0.650,1.411,-0.581
-0.488,-1.948,-1.208,-1.112
-0.380,0.676,2.325,-1.058
2.226,0.209,2.826,-1.599
-0.283,1.121,-2.190,0.539
0.012,-1.474,0.680,0.344
-0.646,-0.225,1.668,0.887
-1.164,0.483,2.431,-0.031
-1.037,0.140,2.726,0.795
-0.912,0.186,0.987,-0.147
1.211,0.623,3.056,0.833
1.415,-0.257,-4.098,0.930
-0.849,-0.279,-2.172,0.224
0.832,-0.231,1.088,0.532
0.767,0.282,4.677,-0.422
1.650,-0.865,-2.307,-1.293
-0.145,0.973,-3.260,-0.246
0.100,-0.706,1.483,2.163
-0.181,-1.002,4.284,1.595
-1.662,-1.006,-0.962,-0.076
-0.190,0.646,4.497,1.546
2.738,0.501,-1.092,1.835
0.235,0.014,0.849,0.885
1.116,-0.595,1.008,-0.431
-1.907,-0.261,1.098,0.591
