-3.536,2.871,-4.903,6.205
-3.220,1.699,-3.849,2.796
-2.687,0.363,0.105,4.393
-4.503,1.049,-1.370,2.107
-4.068,2.315,-1.692,5.339
-2.807,0.463,-2.179,5.062
-2.056,1.869,-5.645,4.409
-3.699,0.362,-5.134,4.910
-4.126,0.569,-6.448,4.033
-0.883,1.053,-5.366,4.781
-3.062,0.547,-4.548,4.195
-1.994,2.244,-2.666,3.364
-2.327,1.785,-9.846,3.537
-4.568,1.349,-8.150,3.508
-3.652,0.847,-5.762,4.717
-2.293,0.848,-2.318,4.009
-3.959,-0.121,-5.108,3.410
-1.602,-0.569,-4.126,5.678
-3.182,0.556,-1.328,2.250
-0.772,0.570,-3.631,4.205
-3.166,0.842,-2.987,4.400
-3.873,0.318,-7.175,3.130
-2.858,0.530,-1.971,3.765
-2.277,1.808,-8.048,5.909
-0.670,0.391,-2.651,3.437
-4.318,2.104,-4.823,5.642
-3.161,1.609,-4.037,3.855
-4.469,0.263,0.446,4.006
-4.131,0.905,-3.869,4.959
-3.486,1.558,-7.559,3.233
-3.499,0.620,-3.081,4.609
-2.461,0.943,-5.153,3.728
-2.892,0.676,-5.310,3.100
-3.469,-0.964,-3.370,5.655
-3.164,0.068,-2.466,4.419
-3.272,1.628,-4.446,2.888
-2.723,0.835,-3.641,3.633
-4.122,2.359,-5.390,3.572
-4.287,1.423,-6.447,2.946
-3.755,0.947,1.268,4.528
-2.194,0.721,-7.866,4.742
-2.895,2.598,-3.789,4.544
-3.685,1.006,-7.340,4.767
-2.734,1.560,-6.158,5.145
-2.696,-0.276,-7.064,2.704
-2.713,0.427,-0.764,4.509
-2.207,0.298,-5.937,4.453
-2.812,1.063,-4.917,2.696
-4.715,-0.189,-8.310,2.464
-2.672,0.171,1.047,4.209
-3.836,0.963,-2.095,4.537
-2.022,1.192,-9.984,3.834
-3.536,0.470,-4.100,3.854
-3.499,0.077,-6.110,5.849
-3.907,2.176,-0.685,3.927
-3.931,0.025,-3.069,3.539
-2.945,0.577,-7.306,5.076
-2.742,-0.113,-4.808,4.928
-2.459,0.435,-5.540,3.580
-3.085,-0.800,-6.888,4.084
-3.488,1.808,-5.432,2.351
-3.242,2.613,-5.909,3.913
-4.378,1.330,-6.663,3.890
-1.915,1.684,-1.796,3.155
-2.620,1.321,-4.476,4.043
-3.928,-0.435,-2.184,3.584
-3.158,-1.367,-4.533,5.203
